SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND,state,latitude,longitude,elevation_m,slope_degree,aspect_degree,soil_moisture_pct,ndvi,soil_type,historical_landslides,distance_to_road_km,distance_to_river_km,land_cover,landslide_risk_label
Arunachal Pradesh,2013.0,18.5,40.5,115.1,175.1,335.8,290.0,329.6,230.2,316.1,164.1,13.3,14.6,2042.9,59.0,626.0,1165.9,192.0,Sikkim,26.47157,89.17132,1045.7,11.61,63.85,62.53,0.584,Sandy Loam,0,2.74,5.372,Agriculture,1
Arunachal Pradesh,2014.0,19.0,101.9,80.3,86.7,299.0,415.8,392.4,599.6,343.0,35.1,20.1,10.2,2403.2,120.9,466.0,1750.8,65.4,Tripura,22.71194,90.73131,115.3,15.36,117.8,50.81,0.6,Silty,0,0.836,1.418,Grassland,0
Arunachal Pradesh,2015.0,30.8,47.5,97.5,287.1,238.9,637.9,329.3,595.5,374.2,65.2,33.8,29.8,2767.5,78.3,623.5,1936.9,128.8,Arunachal Pradesh,26.74251,93.3259,2231.7,12.46,50.34,38.65,0.598,Alluvial,0,0.887,1.336,Agriculture,1
Arunachal Pradesh,2016.0,29.4,73.2,128.4,333.1,278.9,379.4,620.1,145.7,532.9,172.7,8.4,4.6,2706.9,102.6,740.4,1678.2,185.7,Assam,25.58672,92.1234,572.5,23.7,168.21,64.67,0.495,Sandy Loam,0,0.842,1.516,Agriculture,0
Arunachal Pradesh,2017.0,8.2,86.2,221.8,348.2,257.1,370.8,437.8,456.4,318.6,227.1,9.9,3.4,2745.3,94.4,827.0,1583.5,240.3,Manipur,23.92096,95.32094,857.1,30.09,359.8,88.38,0.119,Alluvial,0,0.929,2.009,Forest,1
Assam & Meghalaya,1901.0,27.1,19.5,30.6,223.0,207.0,524.9,430.6,464.1,291.4,163.7,115.6,1.2,2498.6,46.6,460.5,1710.9,280.5,Meghalaya,26.25252,91.87779,1178.6,6.65,206.63,5.0,0.664,Loamy,0,0.866,1.425,Forest,0
Assam & Meghalaya,1902.0,9.3,10.2,105.6,350.0,262.1,620.7,510.8,536.0,441.3,97.0,7.8,1.3,2952.1,19.4,717.6,2108.9,106.2,Mizoram,22.26719,92.15992,1115.9,27.54,4.23,89.48,0.602,Silty,1,3.007,0.597,Forest,1
Assam & Meghalaya,1903.0,19.9,25.4,103.6,140.6,206.6,607.4,362.7,551.9,306.4,159.5,59.3,1.3,2544.7,45.4,450.8,1828.5,220.1,Nagaland,26.53941,94.84275,282.6,8.75,358.39,38.3,0.741,Clay,2,0.578,1.498,Built-up,1
Assam & Meghalaya,1904.0,11.1,56.1,51.9,457.1,375.2,385.7,477.6,438.8,245.9,115.9,46.4,2.5,2664.1,67.1,884.2,1548.0,164.8,Sikkim,27.50011,87.97304,2866.5,14.6,306.59,55.68,0.673,Mountain Soil,1,0.927,1.252,Agriculture,1
Assam & Meghalaya,1905.0,19.9,16.9,137.9,213.0,275.5,521.7,439.1,649.1,276.0,200.0,16.8,24.8,2790.6,36.8,626.3,1886.0,241.6,Tripura,23.50939,91.19663,638.9,38.07,144.37,72.59,0.885,Clay,0,0.165,1.625,Grassland,0
Assam & Meghalaya,1906.0,9.7,59.2,88.4,263.5,271.3,388.4,541.8,585.9,264.2,165.7,24.9,0.2,2663.4,68.9,623.3,1780.4,190.8,Arunachal Pradesh,27.86031,94.52393,2023.5,7.51,191.53,37.41,0.402,Sandy Loam,1,1.191,1.507,Forest,1
Assam & Meghalaya,1907.0,55.8,37.2,109.7,254.8,213.7,509.8,578.9,304.2,401.0,37.6,4.8,13.8,2521.1,93.0,578.1,1793.8,56.2,Assam,25.96934,91.67085,293.8,17.08,283.85,29.62,0.3,Mountain Soil,3,1.015,0.347,Forest,0
Assam & Meghalaya,1908.0,16.2,25.1,20.7,176.6,332.7,390.8,477.2,339.4,403.4,91.9,3.8,0.0,2277.8,41.3,530.0,1610.8,95.7,Manipur,24.78756,93.69076,2013.8,36.98,229.21,11.63,0.856,Laterite,0,4.344,0.267,Agriculture,0
Assam & Meghalaya,1909.0,19.0,8.9,4.4,195.0,310.4,639.4,345.0,445.2,216.4,162.4,24.6,6.3,2377.0,27.9,509.8,1646.0,193.3,Meghalaya,25.75513,92.4178,578.4,22.56,329.25,72.16,0.287,Clay,2,1.66,0.572,Forest,1
Assam & Meghalaya,1910.0,9.2,32.1,152.8,211.5,274.6,582.5,738.3,418.3,247.8,199.7,16.2,4.3,2887.3,41.3,638.9,1986.9,220.2,Mizoram,24.09105,91.6535,722.6,32.24,267.56,57.02,0.406,Clay,4,0.257,0.662,Forest,1
Assam & Meghalaya,1911.0,74.2,19.0,93.0,234.0,431.7,534.0,618.6,417.1,387.8,257.4,26.3,3.0,3096.2,93.2,758.7,1957.5,286.8,Nagaland,25.44471,95.40233,1795.9,23.59,101.09,66.63,0.888,Alluvial,1,2.113,0.213,Built-up,1
Assam & Meghalaya,1912.0,9.0,57.8,126.1,301.0,250.2,482.7,567.0,453.4,236.8,181.5,68.4,9.5,2743.5,66.8,677.4,1739.9,259.5,Sikkim,27.9446,87.44174,2964.5,6.98,98.07,70.89,0.451,Mountain Soil,0,1.892,1.856,Forest,0
Assam & Meghalaya,1913.0,11.9,90.2,118.4,334.2,392.3,458.6,438.0,354.0,279.2,227.7,10.4,45.6,2760.5,102.2,844.9,1529.7,283.7,Tripura,22.73803,91.71523,494.6,10.05,264.63,58.65,0.944,Sandy Loam,0,0.573,0.724,Forest,1
Assam & Meghalaya,1914.0,6.3,79.1,69.9,219.6,317.9,403.9,396.4,472.9,292.3,67.6,10.6,7.4,2343.8,85.5,607.4,1565.4,85.6,Arunachal Pradesh,27.32139,93.12304,2824.3,34.18,80.74,77.85,0.743,Laterite,0,1.956,1.625,Forest,1
Assam & Meghalaya,1915.0,9.3,58.9,74.4,201.9,662.9,509.1,738.2,529.1,258.8,108.2,10.0,4.4,3165.1,68.2,939.2,2035.1,122.6,Assam,24.97159,93.68271,282.7,12.62,351.03,77.17,0.71,Sandy Loam,1,0.569,1.825,Barren,0
Assam & Meghalaya,1916.0,20.0,28.0,118.4,227.9,340.6,367.3,475.3,430.7,308.8,244.9,32.8,6.3,2601.1,48.0,686.9,1582.1,284.0,Manipur,24.90302,95.06273,2085.5,23.99,299.18,67.07,0.594,Laterite,0,0.482,0.597,Forest,0
Assam & Meghalaya,1917.0,12.8,91.6,38.7,168.8,206.2,584.7,472.8,346.3,313.7,236.6,46.4,1.4,2519.9,104.4,413.6,1717.4,284.4,Meghalaya,25.8704,92.31825,984.9,27.02,9.87,40.59,0.258,Loamy,1,0.536,1.754,Agriculture,0
Assam & Meghalaya,1918.0,4.6,16.1,125.5,152.2,287.4,659.4,805.0,604.8,373.2,70.7,6.8,1.1,3106.8,20.7,565.1,2442.5,78.6,Mizoram,24.3041,94.02041,675.2,28.7,308.35,69.66,0.494,Loamy,1,1.643,1.511,Grassland,0
Assam & Meghalaya,1919.0,13.1,12.4,22.6,162.1,266.9,485.5,459.0,249.1,441.6,185.7,42.5,3.6,2344.2,25.5,451.6,1635.3,231.9,Nagaland,26.90775,94.44052,2488.4,32.54,113.7,23.71,0.658,Clay,0,1.896,0.362,Forest,1
Assam & Meghalaya,1920.0,4.8,51.0,228.1,184.8,282.7,523.8,309.8,521.5,382.6,129.5,3.3,1.8,2623.6,55.8,695.6,1737.6,134.6,Sikkim,28.54956,89.8726,784.4,22.1,266.9,66.96,0.837,Mountain Soil,1,1.663,0.288,Built-up,0
Assam & Meghalaya,1921.0,35.1,20.3,134.1,324.6,414.8,604.9,542.2,429.4,333.2,142.1,8.5,10.3,2999.7,55.4,873.6,1909.8,160.9,Tripura,23.72994,92.26735,46.1,14.7,194.9,43.89,0.546,Clay,0,1.277,2.299,Forest,1
Assam & Meghalaya,1922.0,16.6,4.9,77.8,168.7,233.1,548.9,418.4,379.4,265.6,129.9,9.3,9.4,2261.9,21.4,479.6,1612.3,148.7,Arunachal Pradesh,27.69,94.82321,3476.5,42.57,57.15,92.55,0.557,Clay,2,0.426,1.811,Built-up,1
Assam & Meghalaya,1923.0,0.4,59.6,17.1,258.1,397.8,588.6,375.4,267.2,360.9,98.2,11.2,5.9,2440.6,60.0,673.0,1592.1,115.4,Assam,25.77758,93.37138,333.1,14.29,32.03,51.13,0.719,Clay,0,1.198,0.354,Agriculture,0
Assam & Meghalaya,1924.0,10.6,22.7,20.0,221.9,299.4,473.9,609.0,434.0,346.0,127.0,126.9,0.2,2691.4,33.3,541.3,1862.8,254.0,Manipur,25.29101,94.51752,1831.9,42.75,296.22,21.47,0.608,Clay,1,2.708,1.883,Agriculture,0
Assam & Meghalaya,1925.0,26.4,21.5,53.8,278.3,602.2,330.8,411.1,400.7,322.3,89.5,13.7,0.2,2550.5,47.9,934.2,1465.0,103.4,Meghalaya,26.51572,90.46997,1719.7,29.07,31.72,43.87,0.698,Alluvial,0,0.626,0.742,Forest,1
Assam & Meghalaya,1926.0,23.4,23.2,156.9,140.8,253.9,559.3,576.5,354.7,189.2,193.7,6.4,33.6,2511.7,46.6,551.6,1679.7,233.8,Mizoram,23.46578,93.08172,325.0,19.85,130.61,43.95,0.633,Sandy Loam,1,2.465,0.06,Forest,1
Assam & Meghalaya,1927.0,33.8,60.5,66.0,265.2,238.4,573.9,447.7,366.4,549.8,161.2,29.8,0.2,2793.1,94.3,569.7,1937.9,191.2,Nagaland,24.86091,95.78338,2307.8,30.27,189.64,68.19,0.95,Loamy,2,0.996,1.525,Forest,0
Assam & Meghalaya,1928.0,8.3,21.1,61.0,138.9,446.5,420.6,428.1,448.2,343.5,294.8,21.6,1.5,2634.3,29.4,646.4,1640.5,317.9,Sikkim,26.96806,89.9575,4154.4,28.5,162.42,80.3,0.064,Mountain Soil,0,0.821,0.638,Agriculture,0
Assam & Meghalaya,1929.0,83.9,3.8,84.1,321.7,570.2,643.4,385.0,333.2,292.8,196.0,17.6,22.1,2953.8,87.7,976.0,1654.4,235.7,Tripura,23.84779,91.07556,446.3,7.99,330.42,44.88,0.604,Laterite,1,1.009,0.627,Agriculture,1
Assam & Meghalaya,1930.0,18.0,41.0,99.8,199.4,209.8,686.9,287.8,438.5,299.1,149.9,114.4,6.2,2550.7,59.0,509.0,1712.4,270.4,Arunachal Pradesh,26.20688,93.01653,1514.5,13.94,101.67,62.77,0.403,Clay,1,1.894,1.203,Agriculture,1
Assam & Meghalaya,1931.0,7.6,29.2,47.6,294.7,374.0,605.6,654.6,282.0,330.2,136.7,21.6,16.3,2800.1,36.7,716.3,1872.4,174.7,Assam,27.29687,92.1209,774.7,4.14,301.09,43.94,0.513,Sandy Loam,2,0.351,2.691,Forest,1
Assam & Meghalaya,1932.0,14.9,36.7,59.1,163.2,488.6,628.5,454.6,467.3,355.8,108.4,90.9,20.6,2888.7,51.5,711.0,1906.3,219.9,Manipur,24.15614,93.10711,2176.4,23.16,6.22,36.46,0.738,Alluvial,0,0.388,1.666,Forest,1
Assam & Meghalaya,1933.0,10.3,29.0,16.7,214.4,286.7,477.2,427.1,501.7,243.1,122.1,8.1,2.7,2339.1,39.2,517.7,1649.2,132.9,Meghalaya,24.90391,90.67558,861.2,54.23,215.84,88.32,0.712,Mountain Soil,0,0.302,2.738,Agriculture,1
Assam & Meghalaya,1934.0,18.5,68.2,27.1,301.2,444.6,754.5,553.2,361.8,246.8,232.8,59.8,6.3,3074.9,86.8,773.0,1916.3,298.9,Mizoram,23.61665,92.34527,824.9,8.53,199.43,20.43,0.356,Mountain Soil,1,1.11,2.123,Forest,0
Assam & Meghalaya,1935.0,3.4,53.2,66.5,122.1,381.5,696.9,395.2,573.9,335.0,28.1,19.8,2.9,2678.4,56.6,570.1,2001.0,50.8,Nagaland,27.21606,94.36665,865.0,24.98,251.73,60.08,0.608,Laterite,3,1.42,0.881,Barren,1
Assam & Meghalaya,1936.0,13.6,58.7,75.7,217.8,422.8,456.1,559.9,356.4,283.5,179.6,24.0,23.2,2671.3,72.2,716.3,1655.9,226.8,Sikkim,28.45234,88.6497,1144.3,17.97,105.01,42.8,0.506,Silty,0,1.264,2.176,Forest,0
Assam & Meghalaya,1937.0,2.2,51.1,19.3,97.4,406.6,422.5,409.2,480.5,278.1,139.3,13.5,4.9,2324.6,53.3,523.4,1590.3,157.6,Tripura,22.88185,91.47427,284.8,8.62,118.29,76.17,0.745,Laterite,0,1.322,1.647,Built-up,1
Assam & Meghalaya,1938.0,27.2,16.2,138.0,202.0,247.3,581.0,510.6,435.2,431.4,141.8,55.2,0.6,2786.5,43.4,587.3,1958.2,197.6,Arunachal Pradesh,26.89193,94.92624,2333.3,19.15,85.42,71.05,0.95,Laterite,1,0.327,0.748,Agriculture,0
Assam & Meghalaya,1939.0,1.5,33.6,11.2,178.3,349.6,533.7,484.9,224.9,389.0,190.1,2.8,1.9,2401.6,35.1,539.2,1632.5,194.9,Assam,26.28188,92.79489,280.7,12.58,56.12,81.25,0.74,Clay,1,2.013,1.904,Forest,1
Assam & Meghalaya,1940.0,1.5,57.9,180.8,72.6,391.9,500.5,435.4,330.8,353.7,98.1,19.0,9.5,2451.6,59.4,645.3,1620.3,126.6,Manipur,23.72828,93.15948,862.9,45.51,93.31,41.45,0.408,Silty,2,0.557,0.546,Built-up,0
Assam & Meghalaya,1941.0,4.5,32.7,53.8,245.1,522.4,541.7,409.4,361.8,368.1,143.3,16.7,9.9,2709.5,37.2,821.2,1681.0,170.0,Meghalaya,25.40919,90.39073,1033.4,7.45,230.26,83.67,0.597,Clay,1,0.964,1.947,Forest,0
Assam & Meghalaya,1942.0,7.4,25.3,130.9,233.5,469.1,618.8,332.9,328.8,462.9,40.0,27.5,0.0,2677.0,32.7,833.5,1743.4,67.5,Mizoram,24.16213,92.63316,959.7,21.72,120.3,56.37,0.378,Mountain Soil,0,1.385,2.936,Forest,1
Assam & Meghalaya,1943.0,54.4,34.1,170.6,247.7,406.6,513.3,391.9,417.9,365.0,86.7,9.4,6.2,2703.7,88.4,824.9,1688.1,102.3,Nagaland,25.16051,93.65698,2001.6,46.53,12.72,63.73,0.306,Alluvial,2,4.729,1.887,Grassland,1
Assam & Meghalaya,1944.0,39.2,21.3,62.9,139.0,518.0,490.6,386.9,304.1,455.6,89.7,7.2,9.9,2524.3,60.4,719.9,1637.2,106.8,Sikkim,26.88207,87.12171,4879.1,20.81,73.96,43.47,0.767,Sandy Loam,1,2.483,0.915,Agriculture,0
Assam & Meghalaya,1945.0,37.0,39.7,67.5,139.5,396.5,500.5,507.7,493.5,283.2,196.6,1.1,2.9,2665.7,76.7,603.5,1785.0,200.5,Tripura,24.71057,91.73081,379.2,8.95,213.38,48.7,0.434,Laterite,0,2.076,0.279,Grassland,1
Assam & Meghalaya,1946.0,0.4,19.4,102.6,178.5,328.0,582.6,547.0,297.9,266.8,346.3,8.6,1.4,2679.5,19.8,609.2,1694.2,356.4,Arunachal Pradesh,28.21813,94.28424,1657.2,26.26,105.26,62.48,0.491,Loamy,1,0.376,1.244,Forest,0
Assam & Meghalaya,1947.0,3.9,9.0,83.9,243.4,380.2,486.4,570.8,285.0,362.3,202.2,3.0,13.1,2643.3,12.9,707.6,1704.6,218.3,Assam,25.64357,94.33964,327.6,15.1,135.0,59.82,0.646,Laterite,0,2.733,1.387,Forest,1
Assam & Meghalaya,1948.0,10.1,42.4,59.5,260.4,681.2,599.4,534.8,448.3,314.4,176.6,50.6,7.8,3185.4,52.5,1001.1,1896.8,234.9,Manipur,25.59422,95.11082,2074.5,14.33,309.45,63.47,0.832,Clay,1,0.381,1.736,Agriculture,0
Assam & Meghalaya,1949.0,22.9,23.1,76.0,371.0,335.9,683.4,444.1,461.9,392.6,148.3,13.0,11.1,2983.4,45.9,782.9,1982.1,172.4,Meghalaya,24.25219,89.94391,1618.2,18.33,173.08,72.84,0.78,Mountain Soil,0,0.419,0.991,Agriculture,0
Assam & Meghalaya,1950.0,21.2,51.2,93.5,112.9,282.1,562.0,389.5,490.9,200.7,134.6,49.9,3.9,2392.4,72.5,488.5,1643.1,188.4,Mizoram,22.93151,93.49099,1481.1,10.37,330.7,38.44,0.769,Silty,1,0.086,1.793,Grassland,0
Assam & Meghalaya,1951.0,4.9,3.3,53.5,242.9,250.4,588.8,550.5,387.4,209.7,270.5,46.2,5.8,2613.8,8.2,546.9,1736.3,322.5,Nagaland,26.78831,93.26558,2399.1,4.23,247.56,61.15,0.34,Loamy,1,1.125,0.476,Agriculture,0
Assam & Meghalaya,1952.0,4.4,10.4,107.5,155.9,465.6,399.9,573.9,467.6,343.7,277.1,43.2,2.1,2851.3,14.8,729.0,1785.2,322.4,Sikkim,26.55565,88.24019,2577.5,45.21,240.82,54.41,0.567,Sandy Loam,1,2.635,1.686,Agriculture,1
Assam & Meghalaya,1953.0,18.0,13.3,227.3,157.4,377.7,405.5,461.9,284.5,451.5,144.0,5.8,13.1,2559.9,31.3,762.4,1603.4,162.9,Tripura,25.07551,90.2556,182.9,24.93,46.98,47.71,0.95,Loamy,0,0.918,0.091,Barren,1
Assam & Meghalaya,1954.0,22.0,45.7,40.6,266.0,490.3,594.3,572.2,427.3,218.8,155.5,2.0,24.5,2859.1,67.6,796.9,1812.6,182.0,Arunachal Pradesh,25.91713,92.58287,3983.0,6.85,17.67,100.0,0.548,Mountain Soil,1,2.379,0.413,Forest,0
Assam & Meghalaya,1955.0,9.2,9.5,143.5,210.2,328.8,546.5,567.0,415.8,283.3,149.3,89.6,8.5,2761.2,18.7,682.5,1812.6,247.4,Assam,25.57584,92.53647,371.8,39.1,347.86,29.04,0.508,Loamy,1,0.47,1.379,Built-up,0
Assam & Meghalaya,1956.0,29.8,3.2,121.7,204.8,533.5,712.4,440.3,382.1,171.9,149.3,44.3,9.6,2802.9,33.0,859.9,1706.7,203.3,Manipur,24.84235,94.0107,1802.8,60.0,50.37,56.89,0.422,Sandy Loam,2,3.061,1.972,Forest,1
Assam & Meghalaya,1957.0,66.9,33.5,20.1,136.0,449.2,446.0,407.2,366.6,208.7,99.9,12.2,10.7,2257.2,100.4,605.4,1428.6,122.8,Meghalaya,25.05401,90.28182,1670.8,14.78,92.34,42.57,0.792,Mountain Soil,0,0.913,2.274,Forest,1
Assam & Meghalaya,1958.0,18.8,44.2,10.3,192.4,545.2,393.2,361.1,546.9,278.7,212.4,4.6,18.7,2626.4,63.0,747.9,1579.8,235.7,Mizoram,23.79703,91.3228,699.3,18.89,48.35,58.17,0.704,Loamy,1,1.247,1.009,Forest,0
Assam & Meghalaya,1959.0,30.8,45.6,109.9,144.1,470.6,517.6,364.2,255.9,286.8,301.7,8.3,0.2,2535.8,76.4,724.6,1424.6,310.1,Nagaland,26.28405,95.18844,1626.7,27.88,150.46,44.48,0.223,Sandy Loam,1,0.586,1.015,Built-up,0
Assam & Meghalaya,1960.0,0.1,11.1,38.7,45.9,315.2,454.8,553.7,349.2,479.4,60.9,29.3,3.9,2342.2,11.2,399.9,1837.0,94.0,Sikkim,28.66633,88.0197,4358.2,23.19,340.2,47.96,0.791,Laterite,1,2.233,1.138,Forest,0
Assam & Meghalaya,1961.0,11.5,19.7,253.8,123.0,355.8,335.4,352.9,347.4,226.1,128.1,34.8,6.9,2195.3,31.2,732.6,1261.7,169.8,Tripura,22.57948,91.84427,344.2,14.99,4.36,91.02,0.623,Alluvial,0,2.575,1.534,Built-up,1
Assam & Meghalaya,1962.0,24.9,27.6,17.3,134.7,369.0,601.4,338.8,509.8,137.4,118.2,11.1,5.8,2295.9,52.5,521.1,1587.3,135.0,Arunachal Pradesh,25.98187,92.68903,3379.0,27.57,75.15,58.16,0.676,Sandy Loam,1,0.542,1.055,Grassland,1
Assam & Meghalaya,1963.0,3.3,7.9,51.1,183.3,288.4,596.0,557.3,432.0,211.7,144.1,29.4,7.2,2511.8,11.2,522.8,1797.1,180.7,Assam,27.28562,94.05017,582.4,5.33,90.24,73.62,0.432,Silty,0,2.071,1.606,Forest,0
Assam & Meghalaya,1964.0,9.6,22.6,80.7,268.3,297.4,557.9,600.3,340.4,326.3,205.1,8.3,12.8,2729.6,32.2,646.4,1824.8,226.2,Manipur,24.21901,94.53107,2110.7,28.41,306.33,88.92,0.684,Mountain Soil,1,1.711,1.941,Built-up,0
Assam & Meghalaya,1965.0,5.1,73.6,52.5,158.2,327.1,501.0,399.6,422.1,304.0,82.4,60.8,12.5,2398.9,78.7,537.7,1626.7,155.7,Meghalaya,26.12013,92.16969,923.8,12.3,299.88,75.58,0.425,Loamy,2,2.057,1.632,Forest,0
Assam & Meghalaya,1966.0,20.0,23.6,36.1,164.3,323.7,780.5,507.1,518.2,248.1,124.5,31.8,11.4,2789.3,43.6,524.1,2053.9,167.7,Mizoram,22.29916,91.73887,1579.4,24.82,33.44,69.63,0.095,Sandy Loam,1,0.395,0.186,Built-up,0
Assam & Meghalaya,1967.0,11.4,37.3,105.9,112.0,287.5,395.7,497.7,258.9,300.6,97.6,14.5,4.2,2123.4,48.8,505.4,1452.9,116.3,Nagaland,26.27864,93.97104,1748.5,14.55,325.75,45.13,0.237,Clay,0,1.036,0.455,Agriculture,0
Assam & Meghalaya,1968.0,22.9,19.8,78.2,170.8,432.3,595.0,494.1,346.0,231.7,113.8,23.9,2.3,2530.8,42.7,681.3,1666.8,140.0,Sikkim,26.7013,87.463,3122.0,16.24,154.52,67.68,0.821,Sandy Loam,1,0.76,3.196,Barren,0
Assam & Meghalaya,1969.0,27.4,1.8,99.7,178.7,254.1,567.2,461.1,446.7,185.4,80.9,27.5,1.8,2332.2,29.2,532.4,1660.3,110.2,Tripura,25.01406,92.22346,347.4,26.08,16.72,37.2,0.503,Alluvial,0,2.037,1.416,Built-up,1
Assam & Meghalaya,1970.0,47.0,35.8,89.7,204.8,493.4,658.3,475.3,389.2,390.7,246.4,17.8,0.1,3048.4,82.8,787.9,1913.5,264.3,Arunachal Pradesh,25.99497,92.8563,3984.1,40.05,145.98,53.3,0.266,Clay,3,3.98,0.866,Grassland,0
Assam & Meghalaya,1971.0,36.9,18.4,37.6,142.9,236.3,437.1,407.9,474.8,231.6,199.5,80.0,12.1,2315.1,55.3,416.8,1551.3,291.6,Assam,25.76443,91.79838,266.5,18.97,317.98,59.98,0.422,Silty,0,0.059,1.554,Agriculture,0
Assam & Meghalaya,1972.0,18.0,39.6,99.3,260.3,339.3,576.2,441.0,271.0,227.1,99.1,2.9,5.3,2379.1,57.6,698.9,1515.3,107.3,Manipur,24.44879,92.81005,1170.4,9.58,328.26,45.97,0.299,Alluvial,1,0.481,0.758,Agriculture,0
Assam & Meghalaya,1973.0,9.8,82.8,28.9,252.1,324.5,634.4,364.6,395.0,348.6,128.7,67.4,35.3,2672.1,92.6,605.5,1742.6,231.4,Meghalaya,25.52766,91.32483,1272.1,19.26,318.52,90.74,0.539,Sandy Loam,1,0.524,0.598,Forest,1
Assam & Meghalaya,1974.0,31.6,11.4,78.7,255.8,369.4,627.0,789.3,510.9,429.1,271.0,27.1,2.3,3403.5,43.0,703.8,2356.3,300.4,Mizoram,23.89099,93.4215,543.7,17.24,350.87,69.18,0.827,Alluvial,1,0.131,1.462,Forest,1
Assam & Meghalaya,1975.0,10.0,22.3,18.8,227.9,321.2,337.6,522.4,314.8,299.1,172.7,18.0,5.8,2270.6,32.3,567.9,1473.9,196.5,Nagaland,25.87302,95.57924,267.1,20.64,97.43,28.47,0.476,Mountain Soil,1,0.701,0.101,Agriculture,0
Assam & Meghalaya,1976.0,5.7,36.3,92.6,139.4,179.5,509.7,390.5,358.5,149.1,67.3,24.3,3.1,1956.0,42.1,411.5,1407.8,94.6,Sikkim,27.1941,89.96184,2386.2,24.61,210.24,91.9,0.591,Silty,0,0.299,1.288,Agriculture,1
Assam & Meghalaya,1977.0,9.1,16.2,74.4,375.1,391.6,405.0,461.3,461.9,176.9,175.7,47.7,21.8,2616.6,25.2,841.1,1505.2,245.2,Tripura,23.85435,90.25408,586.9,11.15,35.75,79.88,0.724,Alluvial,1,1.395,3.575,Forest,0
Assam & Meghalaya,1978.0,5.0,8.2,44.3,100.9,253.7,506.6,444.0,255.8,271.8,65.0,55.9,0.6,2011.9,13.2,399.0,1478.2,121.6,Arunachal Pradesh,27.95436,93.0887,3419.2,25.15,40.96,62.29,0.673,Sandy Loam,1,1.077,0.792,Barren,1
Assam & Meghalaya,1979.0,3.3,8.7,38.2,93.8,225.6,307.8,640.1,252.4,342.3,216.6,23.4,36.2,2188.5,12.0,357.7,1542.6,276.3,Assam,25.73783,94.27121,788.1,2.54,225.97,58.65,0.552,Clay,1,1.376,0.509,Forest,1
Assam & Meghalaya,1980.0,13.1,36.3,96.9,173.2,289.4,389.5,460.0,417.8,269.8,141.6,1.0,0.6,2289.2,49.3,559.6,1537.1,143.2,Manipur,23.93054,94.5148,1626.5,17.77,283.77,50.0,0.41,Loamy,0,0.995,1.606,Forest,1
Assam & Meghalaya,1981.0,29.6,30.7,91.0,152.1,251.5,273.1,543.5,340.7,274.5,47.5,9.0,36.1,2079.3,60.3,494.6,1431.8,92.7,Meghalaya,24.85059,90.80603,644.0,44.75,21.55,46.2,0.337,Loamy,3,2.348,1.605,Forest,1
Assam & Meghalaya,1982.0,1.8,31.1,50.6,254.3,215.5,517.2,539.9,377.2,286.4,62.0,29.9,16.4,2382.2,32.9,520.4,1720.6,108.3,Mizoram,23.17027,92.93572,1348.2,25.75,97.85,32.51,0.423,Silty,1,0.109,1.907,Forest,0
Assam & Meghalaya,1983.0,16.4,37.8,90.0,165.9,278.2,362.0,582.9,450.2,449.1,156.7,7.0,24.0,2620.0,54.2,534.1,1844.2,187.6,Nagaland,25.68062,94.54259,2362.0,35.3,161.99,39.09,0.231,Alluvial,1,0.947,1.866,Forest,0
Assam & Meghalaya,1984.0,22.4,7.2,28.6,202.8,416.0,478.5,995.2,360.7,458.0,159.6,5.7,22.2,3157.0,29.7,647.4,2292.5,187.5,Sikkim,27.94076,89.85928,4532.4,33.32,284.75,19.44,0.586,Mountain Soil,1,2.766,1.694,Barren,1
Assam & Meghalaya,1985.0,8.7,32.3,152.6,268.1,335.0,496.0,714.6,349.4,335.1,74.4,15.8,19.7,2801.6,41.0,755.7,1895.1,109.9,Tripura,25.05519,89.87096,161.9,15.8,103.07,59.33,0.628,Mountain Soil,1,1.306,0.797,Built-up,1
Assam & Meghalaya,1986.0,16.4,11.7,28.0,282.8,159.7,404.2,465.0,416.4,441.1,300.5,59.5,7.4,2592.8,28.1,470.6,1726.6,367.5,Arunachal Pradesh,27.7237,93.08626,3404.0,21.87,55.36,40.2,0.559,Loamy,1,2.501,0.284,Forest,0
Assam & Meghalaya,1987.0,8.8,27.8,110.4,197.6,199.0,525.8,766.5,433.0,445.4,157.8,37.6,11.9,2921.4,36.5,506.9,2170.6,207.3,Assam,26.83394,92.063,239.1,4.0,115.48,20.71,0.274,Silty,1,1.372,0.865,Grassland,1
Assam & Meghalaya,1988.0,7.3,46.1,82.3,157.9,568.6,403.8,644.2,773.4,329.6,168.3,74.3,5.9,3261.7,53.4,808.9,2151.0,248.5,Manipur,25.26044,93.91388,1924.3,21.65,189.75,23.25,0.884,Clay,1,1.461,0.567,Forest,0
Assam & Meghalaya,1989.0,10.5,51.6,30.4,183.4,260.1,488.8,747.0,267.9,425.8,194.1,16.2,6.5,2682.1,62.0,473.8,1929.5,216.8,Meghalaya,25.10952,92.78468,287.9,27.57,126.85,27.79,0.625,Sandy Loam,2,0.659,2.341,Forest,0
Assam & Meghalaya,1990.0,19.2,46.9,96.7,333.7,304.1,513.8,446.4,348.8,441.1,208.3,7.0,5.2,2771.2,66.1,734.4,1750.2,220.5,Mizoram,22.9246,92.81322,1767.2,13.52,321.27,72.48,0.95,Mountain Soil,0,1.647,2.649,Barren,0
